imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0280491,Bloody Sunday,Bloody Sunday,2002,2002-05-03,Drama,107,UK,English,Paul Greengrass,Paul Greengrass,Bórd Scannán na hÉireann,"James Nesbitt, Allan Gildea, Gerard Crossan, Mary Moulds, Carmel McCallion, Tim Pigott-Smith, Nicholas Farrell, Christopher Villiers, James Hewitt, Declan Duddy, Edel Frazer, Joanne Lindsay, Mike Edwards, Gerry Hammond, Jason Stammers","A dramatization of the Irish civil rights protest march and subsequent massacre by British troops on January 30, 1972.",7.6,23028,GBP 2000000,$ 773228,$ 1758689,90,133,102
tt0280590,Mr. Deeds,Mr. Deeds,2002,2003-02-07,Comedy,96,USA,English,Steven Brill,"Clarence Budington Kelland, Robert Riskin",Columbia Pictures,"Adam Sandler, Winona Ryder, John Turturro, Allen Covert, Peter Gallagher, Jared Harris, Erick Avari, Peter Dante, Conchata Ferrell, Harve Presnell, Steve Buscemi, Blake Clark, John McEnroe, J.B. Smoove, Tom McNulty","A sweet-natured, small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.",5.8,133994,$ 50000000,$ 126293452,$ 171269535,24,315,120
tt0280653,Amen.,Amen.,2002,2002-04-19,Biography,132,France,"English, French, Italian, German",Costa-Gavras,"Costa-Gavras, Jean-Claude Grumberg",Canal+,"Mathieu Kassovitz, Ulrich Tukur, Ulrich Mühe, Michel Duchaussoy, Ion Caramitru, Marcel Iures, Friedrich von Thun, Antje Schmidt, Hanns Zischler, Sebastian Koch, Erich Hallhuber, Burkhard Heyl, Angus MacInnes, Bernd Fischerauer, Pierre Franckh",During WWII SS officer Kurt Gerstein tries to inform Pope Pius XII about Jews being sent to extermination camps. Young Jesuit priest Riccardo Fontana helps him in the difficult mission to inform the world.,7.2,13297,FRF 103000000,$ 274299,$ 8419052,57,56,72
tt0280665,Femme Fatale,Femme Fatale,2002,2002-11-22,Crime,114,France,"English, French, Spanish",Brian De Palma,Brian De Palma,Quinta Communications,"Rebecca Romijn, Antonio Banderas, Peter Coyote, Eriq Ebouaney, Edouard Montoute, Rie Rasmussen, Thierry Frémont, Gregg Henry, Fiona Curzon, Daniel Milgram, Jean-Marc Minéo, Jean Chatel, Stéphane Petit, Olivier Follet, Éva Darlan","A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.",6.2,33144,$ 35000000,$ 6630252,$ 16838910,59,235,160
tt0280674,Soldifacili.com,The First $20 Million Is Always the Hardest,2002,2002-10-11,Comedy,105,USA,English,Mick Jackson,"Po Bronson, Jon Favreau",Ocean Pictures,"Adam Garcia, Rosario Dawson, Jake Busey, Enrico Colantoni, Ethan Suplee, Anjul Nigam, Gregory Jbara, Dan Butler, Linda Hart, Shiva Rose, Chandra West, Rob Benedict, Heather Dubrow, Stoney Westmoreland, John Rothman","Andy works in marketing but wants to create something ""real"" so he gets a job in research with huge a pay cut. He teams with 3 nerds to develop a $99 PC for 3rd world students. Then comes the dot-com crash.",5.6,3019,$ 17000000,$ 5491,$ 5491,20,31,7
tt0280696,Garage Days,Garage Days,2002,2004-05-21,Comedy,105,Australia,English,Alex Proyas,"Alex Proyas, Dave Warner",Australian Film Finance Corporation (AFFC),"Kick Gurry, Maya Stange, Pia Miranda, Russell Dykstra, Brett Stiller, Chris Sadrinna, Andy Anderson, Marton Csokas, Yvette Duncan, Tiriel Mora, Holly Brisley, Matthew Le Nevez, Dave Cotsios, Chris 'Skinner' MacGuire, Scott Ryper","The story of a young garage band in Sydney, Australia trying to make it big.",5.9,2643,$ 6000000,$ 32500,$ 716888,50,45,32
tt0280707,Gosford Park,Gosford Park,2001,2002-03-08,Comedy,131,USA,English,Robert Altman,"Julian Fellowes, Robert Altman",USA Films,"Maggie Smith, Michael Gambon, Kristin Scott Thomas, Camilla Rutherford, Charles Dance, Geraldine Somerville, Tom Hollander, Natasha Wightman, Jeremy Northam, Bob Balaban, James Wilby, Claudie Blakley, Laurence Fox, Trent Ford, Ryan Phillippe",The lives of upstairs guests and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.,7.2,78935,$ 19800000,$ 41308615,$ 87754044,90,666,184
tt0280720,Il guru,The Guru,2002,2003-07-18,Comedy,94,UK,"English, Hindi",Daisy von Scherler Mayer,Tracey Jackson,Universal Pictures,"Jimi Mistry, Heather Graham, Marisa Tomei, Michael McKean, Dash Mihok, Emil Marwa, Christine Baranski, Ronald Guttman, Malachy McCourt, Ajay Naidu, Anita Gillette, Pat McNamara, Dwight Ewell, Parul Shah, Omar Rahim",A young man leaves India to find fame and fortune in America where he unexpectedly becomes a sex guru.,5.3,14703,$ 11000000,$ 3095506,$ 24128852,47,132,67
tt0280760,Igby Goes Down,Igby Goes Down,2002,2002-10-04,Comedy,98,USA,English,Burr Steers,Burr Steers,United Artists,"Kieran Culkin, Claire Danes, Jeff Goldblum, Jared Harris, Amanda Peet, Ryan Phillippe, Bill Pullman, Susan Sarandon, Rory Culkin, Peter Anthony Tambakis, Bill Irwin, Kathleen Gati, Gannon Forrester, Celia Weston, Elizabeth Jagger",A young man's peculiar upbringing renders him unable to competently cope with the struggle of growing up.,6.9,31680,$ 9000000,$ 4777465,$ 6919198,72,234,128
tt0280778,Iris - Un amore vero,Iris,2001,2002-03-22,Biography,91,UK,English,Richard Eyre,"John Bayley, Richard Eyre",British Broadcasting Corporation (BBC),"Kate Winslet, Hugh Bonneville, Judi Dench, Jim Broadbent, Eleanor Bron, Angela Morant, Penelope Wilton, Siobhan Hayes, Juliet Aubrey, Joan Bakewell, Nancy Carroll, Kris Marshall, Tom Mannion, Derek Hutchinson, Samuel West","True story of the lifelong romance between novelist Iris Murdoch and her husband John Bayley, from their student days through her battle with Alzheimer's disease.",7,16970,$ 5500000,$ 5594617,$ 16153953,76,148,100
tt0281322,Undisputed,Undisputed,2002,2002-08-23,Action,96,USA,"English, German",Walter Hill,"David Giler, Walter Hill",A Band Apart,"Wesley Snipes, Ving Rhames, Peter Falk, Michael Rooker, Jon Seda, Wes Studi, Fisher Stevens, Dayton Callie, Amy Aquino, Johnny Williams, Joe D'Angerio, Nils Allen Stewart, Denis Arndt, Jim Lampley, Ed Lover","When heavyweight champion George ""Iceman"" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ.",6.2,28480,$ 20000000,$ 12764657,$ 14946150,58,93,77
tt0281358,I passi dell'amore,A Walk to Remember,2002,2002-08-30,Drama,101,USA,English,Adam Shankman,"Nicholas Sparks, Karen Janszen",Warner Bros.,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson, Paz de la Huerta, Jonathan Parks Jordan, Matt Lutz, David Andrews, David Lee Smith, Xavier Hernandez, Marisa Miller, Paula Jones","The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",7.4,196585,$ 11800000,$ 41281092,$ 47494916,35,1017,81
tt0281364,Wasabi,Wasabi,2001,2002-09-06,Action,94,France,"French, Japanese",Gérard Krawczyk,Luc Besson,EuropaCorp,"Jean Reno, Ryôko Hirosue, Michel Muller, Carole Bouquet, Yoshi Oida, Christian Sinniger, Alexandre Brik, Jean-Marc Montalto, Véronique Balme, Fabio Zenoni, Haruhiko Hirata, Michel Scourneau, Jacques Bondoux, Osamu Tsuruya, Akihiro Nishida","In Japan for the funeral of his long-lost love, a tough French detective learns that he also has a teenage daughter and that her life is in danger from the Yakuza.",6.7,36899,EUR 15300000,$ 97220,$ 10366360,53,101,40
tt0281373,Snow Dogs - 8 cani sotto zero,Snow Dogs,2002,2002-10-31,Adventure,99,Canada,English,Brian Levant,"Jim Kouf, Tommy Swerdlow",Walt Disney Pictures,"Cuba Gooding Jr., James Coburn, Sisqó, Nichelle Nichols, M. Emmet Walsh, Graham Greene, Brian Doyle-Murray, Joanna Bacalso, Jean Michel Paré, Michael Bolton, Jason Pouliotte, David Boyce, Frank C. Turner, Ron Small, Alison Matthews","When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",5.2,24858,$ 33000000,$ 81172560,$ 115035090,29,107,66
tt0281680,"The Bread, My Sweet","The Bread, My Sweet",2001,2005-03-22,Drama,105,USA,"English, Italian",Melissa Martin,Melissa Martin,Who Knew Productions,"Scott Baio, John Seitz, Kim Martin, Zachary Mott, Shuler Hensley, Jennie Martin, Rose Bray, John Bechtol, Rosemary Prinz, Jody O'Donnell, Marty Sheets, Bingo O'Malley, Nick Tallo, Daniel Stafford, Philip Winters","A man proposes to a woman he's met once, all in the same day.",6.6,869,$ 600000,$ 1023156,$ 1023156,54,48,13
tt0281686,Bubba Ho-tep - Il re è qui,Bubba Ho-Tep,2002,2003-10-10,Comedy,92,USA,"English, German",Don Coscarelli,"Joe R. Lansdale, Don Coscarelli",Silver Sphere Corporation,"Bruce Campbell, Ossie Davis, Ella Joyce, Heidi Marnhout, Bob Ivy, Edith Jefferson, Larry Pennell, Reggie Bannister, Daniel Roebuck, Daniel Schweiger, Harrison Young, Linda Flammer, Cean Okada, Solange Morand, Karen Placencia","Elvis Presley and a black ""JFK"" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their a-holes. The two decide to fight back.",7,44997,$ 1000000,$ 1239183,$ 1239183,57,388,157
tt0281820,Triplo gioco,The Good Thief,2002,2003-05-23,Action,109,France,"English, French, Arabic",Neil Jordan,"Auguste Le Breton, Jean-Pierre Melville",Alliance Atlantis Communications,"Nutsa Kukhianidze, Ouassini Embarek, Tchéky Karyo, Marc Lavoine, Nick Nolte, Gérard Darmon, Saïd Taghmaoui, Patricia Kell, Julien Maurel, Emir Kusturica, Roland Munter, Warren Zavatta, Théo Trifard, Sarah Bridges, Nicolas Dromard",An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.,6.5,9925,$ 30000000,$ 3517797,$ 5756945,68,103,105
tt0282120,La famiglia della giungla,The Wild Thornberrys Movie,2002,2003-04-18,Animation,85,USA,English,"Cathy Malkasian, Jeff McGrath","Arlene Klasky, Gabor Csupo",Paramount Pictures,"Lacey Chabert, Tom Kane, Cree Summer, Tim Curry, Lynn Redgrave, Jodi Carlisle, Danielle Harris, Flea, Crystal Scales, Kimberly Brooks, Alfre Woodard, Brock Peters, Melissa Greenspan, Alexandra Boyd, Moira Quirk","Eliza (Lacey Chabert) and Debbie (Danielle Harris) are two sisters who don't always get along. But their relationship is put to the test when Debbie's life is in danger, and Eliza might have to give up her power to talk to animals.",5.6,13880,$ 25000000,$ 40108697,$ 60694737,69,35,38
tt0282209,Al calare delle tenebre,Darkness Falls,2003,2003-07-18,Fantasy,86,USA,English,Jonathan Liebesman,"Joe Harris, John Fasano",Revolution Studios,"Chaney Kley, Emma Caulfield Ford, Lee Cormie, Grant Piro, Sullivan Stapleton, Steve Mouzakis, Peter Curtin, Kestie Morassi, Jenny Lovell, John Stanton, Angus Sampson, Charlotte Rose, Joshua Anderson, Emily Browning, Rebecca McCauley","A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",5,29811,$ 11000000,$ 32551396,$ 47488536,23,372,147
tt0282687,Una vita quasi perfetta,Life or Something Like It,2002,2003-04-30,Comedy,103,USA,English,Stephen Herek,"John Scott Shepherd, John Scott Shepherd",Regency Enterprises,"Angelina Jolie, Edward Burns, Tony Shalhoub, Christian Kane, James Gammon, Melissa Errico, Stockard Channing, Lisa Thornhill, Gregory Itzin, Max Baker, Andromeda Dunker, Jesse James Rutherford, Veena Sood, Eric Snellman, Theron Zahn","A reporter interviews a psychic, who tells her that she's going to die and her life is meaningless.",5.8,22866,$ 40000000,$ 14448589,$ 16872671,31,125,87
tt0282771,The Mystic Masseur,The Mystic Masseur,2001,2003-08-01,Comedy,117,UK,English,Ismail Merchant,"V.S. Naipaul, Caryl Phillips",Merchant Ivory Productions,"Aasif Mandvi, Albert Laveau, Jimi Mistry, Sanjeev Bhaskar, Om Puri, Ayesha Dharker, Sakina Jaffrey, Zohra Sehgal, James Fox, Rez Kempton, Lisa Bissoon, Grace Maharaj, Ria Soodeen, Michael Jogee, Sunil Maharaj","In 1950s Trinidad, a frustrated writer supports himself as a masseur--and soon becomes a revered mystic and politico.",5.8,439,$ 2500000,$ 399110,$ 403503,64,17,35
tt0283003,Spun,Spun,2002,2003-02-07,Comedy,101,USA,English,Jonas Åkerlund,"Will De Los Santos, Creighton Vero",Muse Productions,"Jason Schwartzman, Mickey Rourke, Brittany Murphy, John Leguizamo, Patrick Fugit, Mena Suvari, Chloe Hunter, Elisa Bocanegra, Julia Mendoza, China Chow, Nicholas Gonzalez, Debbie Harry, Josh Peck, Charlotte Ayanna, Eric Roberts","A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.",6.8,36481,$ 2000000,$ 411119,$ 685608,41,204,84
tt0283026,Swimfan - La piscina della paura,Swimfan,2002,2003-05-30,Drama,85,USA,English,John Polson,"Charles F. Bohl, Phillip Schneider",Twentieth Century Fox,"Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton, Clayne Crawford, Jason Ritter, Kia Goodwin, Dan Hedaya, Michael Higgins, Nick Sandow, Pamela Isaacs, James DeBello, Phyllis Somerville, Tom Cappadona, Malcolm Barrett",A high school senior with a promising swimming career has a one-night stand with consequences.,5.1,18771,$ 10000000,$ 28564995,$ 34411240,29,216,88
tt0283084,Tuck everlasting: Vivere per sempre,Tuck Everlasting,2002,2003-11-14,Drama,90,USA,"English, French",Jay Russell,"Natalie Babbitt, Jeffrey Lieber",Walt Disney Pictures,"Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson, Scott Bairstow, Ben Kingsley, Amy Irving, Victor Garber, Kosha Engler, Richard Pilcher, Bradley Coryell, John Badila, Julia Hart, Naomi Kline, Kathryn Kelley",A young woman meets and falls in love with a young man who is part of a family of immortals.,6.6,20831,$ 15000000,$ 19161999,$ 19344615,66,137,71
tt0283111,Maial College,National Lampoon's Van Wilder,2002,2003-04-24,Comedy,92,Germany,English,Walt Becker,"Brent Goldberg, David Wagner",Myriad Pictures,"Ryan Reynolds, Tara Reid, Tim Matheson, Kal Penn, Teck Holmes, Daniel Cosgrove, Deon Richmond, Alex Burns, Emily Rutherfurd, Paul Gleason, Erik Estrada, Curtis Armstrong, Jason Winer, Chris Owen, Simon Helberg",The most popular kid on campus meets a beautiful journalist who makes him realize that maybe he's afraid to graduate.,6.4,102150,$ 5000000,$ 21305259,$ 38275483,26,263,92
tt0283139,White Oleander,White Oleander,2002,2003-01-31,Drama,109,USA,"English, Russian",Peter Kosminsky,"Janet Fitch, Mary Agnes Donoghue",Warner Bros.,"Amy Aquino, John Billingsley, Elisa Bocanegra, Darlene Bohorquez, Solomon Burke Jr., Scott Allan Campbell, Sam Catlin, Debra Christofferson, Billy Connolly, Marc Donato, Svetlana Efremova, Patrick Fugit, Vernon Haas, Sean Happy, Cole Hauser",A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,7.1,29272,$ 16000000,$ 16357770,$ 21672284,61,171,105
tt0283160,Sfida nell'ultima valanga,Extreme Ops,2002,2003-03-13,Action,93,UK,"English, German, Japanese, Serbo-Croatian",Christian Duguay,"Timothy Scott Bogart, Mark Mullin",Centurion,"Devon Sawa, Bridgette Wilson-Sampras, Rupert Graves, Rufus Sewell, Heino Ferch, Joe Absolom, Jana Pallaske, Jean-Pierre Castaldi, Liliana Komorowska, Klaus Löwitsch, David Scheller, Detlef Bothe, Heinrich Schmieder, Franjo Marincic, Rade Radovic","While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",4.5,5302,$ 40000000,$ 4842259,$ 10959475,17,83,55
tt0283323,Down and Out with the Dolls,Down and Out with the Dolls,2001,2001-07-06,Comedy,88,USA,English,Kurt Voss,"Nalini Cheriel, Kurt Voss",Whyte House Entertainment,"Zoë Poledouris, Kinnie Starr, Nicole Barrett, Melody Moore, Coyote Shivers, Brendan O'Hara, Mikael Jehanno, Jennifer Shepard, Shawn Robinson, Sierra Feldner-Shaw, Lemmy, Kate Merrill, Janis Tanaka, Inger Lorre, Chase Caterina","The raunchy, spunky tale of the rise and fall of an all-girl rock band from Portland, Oregon.",6.6,146,$ 1200000,$ 60000,$ 60000,49,4,12
tt0283422,Ritorno a casa,Je rentre à la maison,2001,2001-06-08,Comedy,90,France,"French, English",Manoel de Oliveira,"Manoel de Oliveira, Eugène Ionesco",Madragoa Filmes,"Michel Piccoli, Catherine Deneuve, John Malkovich, Antoine Chappey, Leonor Baldaque, Leonor Silveira, Ricardo Trêpa, Jean-Michel Arnold, Adrien de Van, Sylvie Testud, Isabel Ruth, Andrew Wale, Robert Dauney, Jean Koeltgen, Mauricette Gourdon","The comfortable daily routines of aging Parisian actor Gilbert Valence, 76, are suddenly shaken when he learns that his wife, daughter, and son-in-law have been killed in a car crash.",6.9,1681,FRF 18000000,$ 140872,$ 853526,86,25,49
tt0283426,Il libro della giungla 2,The Jungle Book 2,2003,2003-04-04,Animation,72,USA,English,Steve Trenbirth,"Karl Geurs, Carter Crocker",Disney Television Animation,"John Goodman, Haley Joel Osment, Mae Whitman, Connor Funk, Bob Joles, Tony Jay, John Rhys-Davies, Jim Cummings, Phil Collins, Jeff Bennett, Veena Bidasha, Brian Cummings, Baron Davis, Bobby Edner, Jess Harnell","Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",5.4,14739,$ 20000000,$ 47901582,$ 186303759,38,68,83
tt0283503,Brooklyn Rules,Brooklyn Rules,2007,2009-05-28,Crime,99,USA,English,Michael Corrente,Terence Winter,Cataland Films,"Paulo Araujo, Daniel Tay, Ty Thomas Reed, Brian O'Neill, Alec Baldwin, Scott Caan, Jerry Ferrara, Freddie Prinze Jr., Mena Suvari, Alexa Havins, Christian Maelen, Chris Caldovino, John Cenatiempo, Staci Rudnitsky, Annie Golden","Brooklyn, 1985. With the mob world as a backdrop, three life-long friends struggle with questions of love, loss and loyalty.",6.3,5441,$ 8000000,$ 458232,$ 458232,53,49,40
tt0283509,No Man's Land,No Man's Land,2001,2001-09-28,Comedy,98,France,"Bosnian, French, English, Serbian",Danis Tanovic,Danis Tanovic,Noé Productions,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis, Serge-Henri Valcke, Sacha Kremer, Alain Eloy, Mustafa Nadarevic, Bogdan Diklic, Simon Callow, Katrin Cartlidge, Tanja Ribic, Branko Zavrsan, Djuro Utjesanovic, Mirza Tanovic","Bosnia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",7.9,43962,EUR 2000000,$ 1012153,$ 4858869,84,181,107
